Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source,BioSample Accession
SRR28752499,WGS,146.03,72262552,PRJNA1102327,SAMN41019347,Viral,23069581,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318145,USA,North America,USA,Cattle,Illumina iSeq 100,24-009586-009-original,24-009586-009-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:37,2024-04-20T18:12:00Z,1,24-009586-009-original,SRP503016,H5N1,,SRS21079759
SRR28752500,WGS,146.04,66807542,PRJNA1102327,SAMN41019346,Viral,21537362,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318144,USA,North America,USA,Cattle,Illumina iSeq 100,24-009586-008-original,24-009586-008-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:37,2024-04-20T18:12:00Z,1,24-009586-008-original,SRP503016,H5N1,,SRS21079758
SRR28752501,WGS,147.03,17502865,PRJNA1102327,SAMN41019345,Viral,5628883,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318143,USA,North America,USA,Cattle,Illumina iSeq 100,24-009586-007-original,24-009586-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:37,2024-04-20T18:12:00Z,1,24-009586-007-original,SRP503016,H5N1,,SRS21079757
SRR28752502,WGS,147.04,12139192,PRJNA1102327,SAMN41019344,Viral,3939593,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318142,USA,North America,USA,Cattle,Illumina iSeq 100,24-009586-006-original,24-009586-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:37,2024-04-20T18:12:00Z,1,24-009586-006-original,SRP503016,H5N1,,SRS21079756
SRR28752503,WGS,147.1,85244097,PRJNA1102327,SAMN41019343,Viral,27179481,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318141,USA,North America,USA,Cattle,Illumina iSeq 100,24-009586-005-original,24-009586-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:37,2024-04-20T18:12:00Z,1,24-009586-005-original,SRP503016,H5N1,,SRS21079755
SRR28752504,WGS,146.39,82902446,PRJNA1102327,SAMN41019342,Viral,26463307,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318140,USA,North America,USA,Cattle,Illumina iSeq 100,24-009586-003-original,24-009586-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:37,2024-04-20T18:12:00Z,1,24-009586-003-original,SRP503016,H5N1,,SRS21079754
SRR28752505,WGS,147.19,87437275,PRJNA1102327,SAMN41019341,Viral,28260701,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318139,USA,North America,USA,Cattle,Illumina iSeq 100,24-009586-002-original,24-009586-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:37,2024-04-20T18:12:00Z,1,24-009586-002-original,SRP503016,H5N1,,SRS21079753
SRR28752506,WGS,146.87,78692297,PRJNA1102327,SAMN41019340,Viral,25056925,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318138,USA,North America,USA,Cattle,Illumina iSeq 100,24-009586-001-original,24-009586-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:37,2024-04-20T18:12:00Z,1,24-009586-001-original,SRP503016,H5N1,,SRS21079752
SRR28752507,WGS,142.62,70845589,PRJNA1102327,SAMN41019339,Viral,23147311,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318137,USA,North America,USA,Chicken,Illumina iSeq 100,24-009582-003-original,24-009582-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:37,2024-04-20T18:12:00Z,1,24-009582-003-original,SRP503016,H5N1,,SRS21079751
SRR28752508,WGS,144.06,86763379,PRJNA1102327,SAMN41019338,Viral,28550998,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318136,USA,North America,USA,Chicken,Illumina iSeq 100,24-009582-002-original,24-009582-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-009582-002-original,SRP503016,H5N1,,SRS21079750
SRR28752509,WGS,144.77,111421411,PRJNA1102327,SAMN41019194,Viral,35783288,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318135,USA,North America,USA,Cattle,Illumina iSeq 100,24-008660-001-original,24-008660-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-008660-001-original,SRP503016,H5N1,,SRS21079749
SRR28752510,WGS,229.93,114551721,PRJNA1102327,SAMN41019277,Viral,37314400,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318134,USA,North America,USA,Cattle,Illumina MiSeq,24-009290-001-original,24-009290-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-009290-001-original,SRP503016,H5N1,,SRS21079748
SRR28752511,WGS,145.55,50107127,PRJNA1102327,SAMN41019276,Viral,18360725,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318133,USA,North America,USA,Cat,Illumina iSeq 100,24-009116-005-original,24-009116-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-009116-005-original,SRP503016,H5N1,,SRS21079747
SRR28752512,WGS,145.42,55193173,PRJNA1102327,SAMN41019275,Viral,20169672,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318132,USA,North America,USA,Cat,Illumina iSeq 100,24-009116-004-original,24-009116-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-009116-004-original,SRP503016,H5N1,,SRS21079746
SRR28752513,WGS,123.7,51048711,PRJNA1102327,SAMN41019274,Viral,17967698,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318131,USA,North America,USA,Cat,Illumina iSeq 100,24-009116-002-original,24-009116-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-009116-002-original,SRP503016,H5N1,,SRS21079745
SRR28752514,WGS,242.72,114007518,PRJNA1102327,SAMN41019273,Viral,37294847,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318130,USA,North America,USA,Cattle,Illumina MiSeq,24-009110-027-original,24-009110-027-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-009110-027-original,SRP503016,H5N1,,SRS21079744
SRR28752515,WGS,240.24,95959578,PRJNA1102327,SAMN41019272,Viral,31333893,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318129,USA,North America,USA,Cattle,Illumina MiSeq,24-009110-026-original,24-009110-026-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-009110-026-original,SRP503016,H5N1,,SRS21079742
SRR28752516,WGS,234.4,106663017,PRJNA1102327,SAMN41019271,Viral,34812131,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318128,USA,North America,USA,Cattle,Illumina MiSeq,24-009110-025-original,24-009110-025-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-009110-025-original,SRP503016,H5N1,,SRS21079743
SRR28752517,WGS,239.84,88755671,PRJNA1102327,SAMN41019270,Viral,28947524,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318127,USA,North America,USA,Cattle,Illumina MiSeq,24-009110-024-original,24-009110-024-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-009110-024-original,SRP503016,H5N1,,SRS21079741
SRR28752518,WGS,248.38,98645455,PRJNA1102327,SAMN41019269,Viral,32234915,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318126,USA,North America,USA,Cattle,Illumina MiSeq,24-009110-023-original,24-009110-023-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-009110-023-original,SRP503016,H5N1,,SRS21079740
SRR28752519,WGS,223.82,75009424,PRJNA1102327,SAMN41019268,Viral,24549535,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318125,USA,North America,USA,Cattle,Illumina MiSeq,24-009110-022-original,24-009110-022-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-009110-022-original,SRP503016,H5N1,,SRS21079739
SRR28752520,WGS,145.69,64683231,PRJNA1102327,SAMN41019187,Viral,20143770,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318124,USA,North America,USA,Chicken,Illumina iSeq 100,24-008355-003-original,24-008355-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-008355-003-original,SRP503016,H5N1,,SRS21079738
SRR28752521,WGS,146.96,264452330,PRJNA1102327,SAMN41019208,Viral,87906749,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318123,USA,North America,USA,Grackle,Illumina iSeq 100,24-008765-002-original,24-008765-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-008765-002-original,SRP503016,H5N1,,SRS21079737
SRR28752522,WGS,224.74,57594496,PRJNA1102327,SAMN41019181,Viral,34756155,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318122,USA,North America,USA,Skunk,Illumina MiSeq,24-006483-001-original,24-006483-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-006483-001-original,SRP503016,H5N1,,SRS21079736
SRR28752523,WGS,147.59,212639947,PRJNA1102327,SAMN41019207,Viral,70111697,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318121,USA,North America,USA,Cat,Illumina iSeq 100,24-008764-002-original,24-008764-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-008764-002-original,SRP503016,H5N1,,SRS21079735
SRR28752524,WGS,147.59,278008019,PRJNA1102327,SAMN41019206,Viral,91998594,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318120,USA,North America,USA,Cat,Illumina iSeq 100,24-008764-001-original,24-008764-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-008764-001-original,SRP503016,H5N1,,SRS21079734
SRR28752525,WGS,237.67,117043575,PRJNA1102327,SAMN41019205,Viral,38376032,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318119,USA,North America,USA,Cattle,Illumina MiSeq,24-008749-008-original-repeat,24-008749-008-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-008749-008-original-repeat,SRP503016,H5N1,,SRS21079733
SRR28752526,WGS,146.99,64280401,PRJNA1102327,SAMN41019204,Viral,20850808,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318118,USA,North America,USA,Cattle,Illumina iSeq 100,24-008749-007-original,24-008749-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-008749-007-original,SRP503016,H5N1,,SRS21079732
SRR28752527,WGS,147.04,52791148,PRJNA1102327,SAMN41019203,Viral,16511544,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318117,USA,North America,USA,Cattle,Illumina iSeq 100,24-008749-006-v,24-008749-006-v,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:36,2024-04-20T18:12:00Z,1,24-008749-006-v,SRP503016,H5N1,,SRS21079731
SRR28752528,WGS,293.0,94050420,PRJNA1102327,SAMN41019202,Viral,30230397,USDA-NVSL,2024,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318116,USA,North America,USA,Cattle,Illumina iSeq 100,24-008749-006-original,24-008749-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-008749-006-original,SRP503016,H5N1,,
SRR28752529,WGS,144.45,65922799,PRJNA1102327,SAMN41019416,Viral,21247221,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318115,USA,North America,USA,Cattle,Illumina iSeq 100,24-010514-002-original,24-010514-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010514-002-original,SRP503016,H5N1,,SRS21079729
SRR28752530,WGS,146.32,79637911,PRJNA1102327,SAMN41019415,Viral,25627555,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318114,USA,North America,USA,Cattle,Illumina iSeq 100,24-010513-007-original,24-010513-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010513-007-original,SRP503016,H5N1,,SRS21079728
SRR28752531,WGS,146.08,101934920,PRJNA1102327,SAMN41019414,Viral,32951740,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318113,USA,North America,USA,Cattle,Illumina iSeq 100,24-010513-006-original,24-010513-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010513-006-original,SRP503016,H5N1,,SRS21079727
SRR28752532,WGS,146.28,77835950,PRJNA1102327,SAMN41019413,Viral,25225994,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318112,USA,North America,USA,Cattle,Illumina iSeq 100,24-010513-004-original,24-010513-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010513-004-original,SRP503016,H5N1,,SRS21079726
SRR28752533,WGS,146.71,84592140,PRJNA1102327,SAMN41019412,Viral,27462357,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318111,USA,North America,USA,Cattle,Illumina iSeq 100,24-010513-003-original,24-010513-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010513-003-original,SRP503016,H5N1,,SRS21079725
SRR28752534,WGS,145.28,71040475,PRJNA1102327,SAMN41019411,Viral,23190840,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318110,USA,North America,USA,Cattle,Illumina iSeq 100,24-010513-002-original,24-010513-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010513-002-original,SRP503016,H5N1,,SRS21079724
SRR28752535,WGS,145.34,163011516,PRJNA1102327,SAMN41019410,Viral,52091675,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318109,USA,North America,USA,Cattle,Illumina iSeq 100,24-010512-001-original,24-010512-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010512-001-original,SRP503016,H5N1,,SRS21079723
SRR28752536,WGS,146.1,164503085,PRJNA1102327,SAMN41019409,Viral,52734229,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318108,USA,North America,USA,Chicken,Illumina iSeq 100,24-010482-001-original,24-010482-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010482-001-original,SRP503016,H5N1,,SRS21079722
SRR28752537,WGS,144.57,37300269,PRJNA1102327,SAMN41019408,Viral,12523710,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318107,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-020-original,24-010354-020-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010354-020-original,SRP503016,H5N1,,SRS21079721
SRR28752538,WGS,146.3,103461881,PRJNA1102327,SAMN41019201,Viral,33342624,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318106,USA,North America,USA,Cattle,Illumina iSeq 100,24-008749-005-original,24-008749-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-008749-005-original,SRP503016,H5N1,,SRS21079720
SRR28752539,WGS,146.61,694398991,PRJNA1102327,SAMN41019407,Viral,232869876,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318105,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-019-original-300,24-010354-019-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010354-019-original-300,SRP503016,H5N1,,SRS21079719
SRR28752540,WGS,146.66,645690117,PRJNA1102327,SAMN41019406,Viral,217025262,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318104,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-018-original-300,24-010354-018-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010354-018-original-300,SRP503016,H5N1,,SRS21079717
SRR28752541,WGS,146.76,922302263,PRJNA1102327,SAMN41019405,Viral,310600476,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318103,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-017-original-300,24-010354-017-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010354-017-original-300,SRP503016,H5N1,,SRS21079718
SRR28752542,WGS,145.12,928172367,PRJNA1102327,SAMN41019404,Viral,312610099,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318102,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-016-original-300,24-010354-016-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010354-016-original-300,SRP503016,H5N1,,SRS21079716
SRR28752543,WGS,146.33,882551568,PRJNA1102327,SAMN41019403,Viral,296377052,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318101,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-015-original-300,24-010354-015-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010354-015-original-300,SRP503016,H5N1,,SRS21079715
SRR28752544,WGS,146.01,866019551,PRJNA1102327,SAMN41019402,Viral,290204648,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318100,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-014-original-300,24-010354-014-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010354-014-original-300,SRP503016,H5N1,,SRS21079714
SRR28752545,WGS,146.68,609471196,PRJNA1102327,SAMN41019401,Viral,205348231,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318099,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-013-original-300,24-010354-013-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010354-013-original-300,SRP503016,H5N1,,SRS21079713
SRR28752546,WGS,146.49,65006850,PRJNA1102327,SAMN41019400,Viral,21884244,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318098,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-012-original,24-010354-012-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010354-012-original,SRP503016,H5N1,,SRS21079712
SRR28752547,WGS,143.96,25533757,PRJNA1102327,SAMN41019399,Viral,8750243,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318097,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-011-original,24-010354-011-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010354-011-original,SRP503016,H5N1,,SRS21079711
SRR28752548,WGS,147.23,819381620,PRJNA1102327,SAMN41019398,Viral,275412460,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318096,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-010-original-300,24-010354-010-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:35,2024-04-20T18:12:00Z,1,24-010354-010-original-300,SRP503016,H5N1,,SRS21079710
SRR28752549,WGS,294.0,48300420,PRJNA1102327,SAMN41019200,Viral,15133878,USDA-NVSL,2024,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX24318095,USA,North America,USA,Cattle,Illumina iSeq 100,24-008749-004-v,24-008749-004-v,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20T00:00:00Z,2024-04-20T18:13:00Z,1,24-008749-004-v,SRP503016,H5N1,,
SRR28752550,WGS,147.28,324338191,PRJNA1102327,SAMN41019397,Viral,109598835,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318094,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-009-original-300,24-010354-009-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:34,2024-04-20T18:12:00Z,1,24-010354-009-original-300,SRP503016,H5N1,,SRS21079708
SRR28752551,WGS,143.91,101403645,PRJNA1102327,SAMN41019396,Viral,33888394,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318093,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-008-original,24-010354-008-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:34,2024-04-20T18:12:00Z,1,24-010354-008-original,SRP503016,H5N1,,SRS21079707
SRR28752552,WGS,145.25,761319183,PRJNA1102327,SAMN41019395,Viral,256896117,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318092,USA,North America,USA,Cattle,Illumina iSeq 100,24-010354-006-original-300,24-010354-006-original-300,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20 18:20:34,2024-04-20T18:12:00Z,1,24-010354-006-original-300,SRP503016,H5N1,,SRS21079706
